,Aruba,Afghanistan,Angola,Albania,Andorra,United Arab Emirates,Argentina,Armenia,American Samoa,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,"Bahamas, The",Bosnia and Herzegovina,Belarus,Belize,Bermuda,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Switzerland,Channel Islands,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Cuba,Curacao,Cayman Islands,Cyprus,Czechia,Germany,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,Ecuador,"Egypt, Arab Rep.",Eritrea,Spain,Estonia,Ethiopia,Finland,Fiji,France,Faroe Islands,"Micronesia, Fed. Sts.",Gabon,United Kingdom,Georgia,Ghana,Gibraltar,Guinea,"Gambia, The",Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Greenland,Guatemala,Guam,Guyana,"Hong Kong SAR, China",Honduras,Croatia,Haiti,Hungary,Indonesia,Isle of Man,India,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,"Korea, Rep.",Kuwait,Lao PDR,Lebanon,Liberia,Libya,St. Lucia,Liechtenstein,Sri Lanka,Lesotho,Lithuania,Luxembourg,Latvia,"Macao SAR, China",St. Martin (French part),Morocco,Monaco,Moldova,Madagascar,Maldives,Mexico,Marshall Islands,North Macedonia,Mali,Malta,Myanmar,Montenegro,Mongolia,Northern Mariana Islands,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,Namibia,New Caledonia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Nauru,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,Puerto Rico,"Korea, Dem. People's Rep.",Portugal,Paraguay,West Bank and Gaza,French Polynesia,Qatar,Romania,Russian Federation,Rwanda,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Somalia,Serbia,South Sudan,Sao Tome and Principe,Suriname,Slovak Republic,Slovenia,Sweden,Eswatini,Sint Maarten (Dutch part),Seychelles,Syrian Arab Republic,Turks and Caicos Islands,Chad,Togo,Thailand,Tajikistan,Turkmenistan,Timor-Leste,Tonga,Trinidad and Tobago,Tunisia,Turkiye,Tuvalu,Tanzania,Uganda,Ukraine,Uruguay,United States,Uzbekistan,St. Vincent and the Grenadines,"Venezuela, RB",British Virgin Islands,Virgin Islands (U.S.),Vietnam,Vanuatu,Samoa,Kosovo,"Yemen, Rep.",South Africa,Zambia,Zimbabwe
1971,,,,,,,17232196891,,,,48689000000,21366556000.0,,,53595463000.0,201817633310,97719732341.0,65023548441.8476,,,,,,,,2440983971.8,27224948526.782,,,,,,108543438000,73396559000.0,,2642215309009.52,,,476481091110,382719646600.0,556020265540,12139378637000,,,708792288270.0,2117180813.7,,,,,141569510000.0,,,172586801000.0,96961676349.0,2221390597300,986820000.0,16616345508,,30421872000.0,,,9502781000.0,,82550838000,,,638446688200,97679142000.0,,,,,,,,4494342000,,,27034585730,,,119770071762.402,33762370200,,,,181312550920000,,452030019470,6321447000.0,2767617710591800,,168117294000.0,29438165000.0,84414560000.0,,,8872128726000.0,,279527737890,,,,,3148600000000,,,,,,,,336189223212.284,9043000.0,,9388021000.0,,,,35017349500.0,,,2103018488878.05,,229273830970,,,107232937600.0,,,,,,,29128166871.0,,,28741960132,,,,,10302516247.0,69959143000.0,224444000000.0,,,12972955000.0,,390319981556.198,3586714724.3,23279000000,242701693590,,822671000.0,,,,8549804000.0,869377402560,,,,,,62736613985,,1147804244.64438,782723933930,11787600000,,1328203190400.0,1606078350.0,,8657199104.0,,,,,,,253428019000,2823879200,,,57178000000.0,,424512161900.0,406568959620.0,153644237900,,,,,,3517944701.5,,,,,,43786013477,194734425000.0,,,,,,,,,,,436529000000.0,1516252700.0,
1970,,,,,,,19132205549,,,,44395000000,20079824000.0,,,51285134000.0,157624224770,96489458460.0,89833990707.8821,,,,,,,,2188225053.3,25803284299.7974,,,,,,103506067000,70649984000.0,,2620826866525.66,,,484968523710,343407123100.0,537172710760,11609035797000,,,657541638300.0,1949832845.1,,,,,138313586000.0,,,162311167000.0,84198694105.0,2999157130100,892850000.0,15808454859,,26638742000.0,,,9613870000.0,,75281019000,,,603193782000,91358202000.0,,,,,,,,3795334000,,,25954402449,,,114934014397.722,29821358300,,,,162195901530000,,447324004510,6072559000.0,2361274773014220,,183197665000.0,23722560000.0,78567395000.0,,,7648685602000.0,,267293391840,,,,,2535500000000,,,,,,,,347264090842.589,7751100.0,,9038118000.0,,,,34667651600.0,,,2625305585372.6,,222928096950,,,78841199800.0,,,,,,,28676815284.0,,,28301125317,,,,,9931822383.0,63226766000.0,221001000000.0,,,12090647000.0,,386883730794.467,3440481040.8,23981000000,234691233130,,654739800.0,,,,7780712000.0,866442068950,,,,,,69841983833,,1308414162.76255,883771028580,10665100000,,1347050627000.0,1491544744.4,,7255601152.0,,,,,,,241820596000,2764225900,,,60147000000.0,,399041432200.0,188912818390.0,129872834800,,,,,,2739840305.3,,,,,,46012079102,191417354000.0,,,,,,,,,,,423478000000.0,1619500600.0,
1969,,,,,,,18905322001,,,,38133000000,,,,,138965046560,85266067572.0,81311087628.7403,,,,,,,,2423555837.5,20898776158.0,,,,,,94809117900,,,2567596740877.73,,,445151978010,303111046400.0,414659500140,12285645326000,,,574399361190.0,,,,,,,,,156335600000.0,75702666709.0,2887248118200,891178000.0,14385375959,,,,,,,64831788100,,,543359000600,,,,,,,,,3402927500,,,26547002965,,,104203431869.268,27403998400,,,,137758122930000,,340020849330,,2095296277987890,,,,,,,,,259779554650,,,,,1940000000000,,,,,,,,332985346816.192,8267900.0,,,,,,33649911100.0,,,2791695674870.87,,213787616560,,,79572414600.0,,,,,,,27464600663.0,,,26965339518,,,,,9384772701.1,56761407700.0,,,,,,333989774425.198,3281444935.8,22684000000,194585527820,,580499400.0,,,,,735696602380,,,,,,43976106141,,1355623497.57368,809315274630,10131300000,,1434378147600.0,1628407861.0,,9636200448.0,,,,,,,222192699500,2593411500,,,,,320506220400.0,186034186930.0,115509181900,,,,,,2523455222.4,,,,,,44776347104,,,,,,,,,,,,412192000000.0,1759116700.0,
1968,,,,,,,15596896935,,,,35799000000,,,,,99190525562,89755822944.0,77736919955.7105,,,,,,,,2360332641.8,17496656026.0,,,,,,87795351500,,,2479203200527.17,,,401094516270,301540677500.0,321465987050,10598534723000,,,522728623920.0,,,,,,,,,147493369500.0,67812528185.0,2646644260000,1014995000.0,12472145053,,,,,,,56140051600,,,470265188100,,,,,,,,,3103972500,,,23531491432,,,89857889426.1716,29147971800,,,,120809340990000,,346740699020,,1770922403070990,,,,,,,,,237994257070,,,,,1420900000000,,,,,,,,334937573178.599,6846800.0,,,,,,30593334500.0,,,2694634182571.88,,190319004170,,,70080296900.0,,,,,,,26836081809.0,,,25589719615,,,,,9237448430.3,,,,,,,306244825437.07,3071517310.7,23093000000,203480953430,,519956500.0,,,,,623167132880,,,,,,45091881126,,1317729869.62547,821516007430,8620600000,,1341515229900.0,1697150945.7,,9134198784.0,,,,,,,199276292400,2338546500,,,,,343854966600.0,156527519710.0,113882287300,,,,,,2417857167.0,,,,,,44836408167,,,,,,,,,,,,409063000000.0,1401045200.0,
1967,,,,,,,16778462432,,,,34158000000,,,,,88387608533,69562373162.0,74746905307.9389,,,,,,,,2348624642.5,15066510184.0,,,,,,78183254900,,,2429836576928.61,,,384450313060,209357740100.0,249214885790,9732535050900,,,399748068340.0,,,,,,,,,134327290500.0,65397730106.0,2333299379400,988751000.0,19060020743,,,,,,,50817181900,,,444066156700,,,,,,,,,3162717400,,,20921048728,,,79684570468.9611,25883448500,,,,109378767130000,,336190891750,,1550340085721980,,,,,,,,,211641692460,,,,,1029800000000,,,,,,,,334686994828.724,6588500.0,,,,,,29479617700.0,,,2426559230874.68,,181242706750,,,75190546200.0,,,,,,,25946912011.0,,,22086933844,,,,,9274279498.0,,,,,,,286947895588.686,2856288450.6,21019000000,229339482600,,456674200.0,,,,,584971105490,,,,,,50683312466,,1253429922.38445,779908380260,6411200000,,969014500300.0,1533063229.1,,9199099904.0,,,,,,,185200770400,2005043900,,,,,337486591500.0,139975404540.0,113340099800,,,,,,2164370078.7,,,,,,39154595841,,,,,,,,,,,,392762000000.0,1305608000.0,
1966,,,,,,,16778462432,,,,30783000000,,,,,80039957256,69562373162.0,84714611466.3082,,,,,,,,1896695872.8,15552567995.0,,,,,,70605384000,,,2352883363790.38,,,382385428380,220360178400.0,226177795410,9221358191100,,,372022306880.0,,,,,,,,,129519279500.0,58471481366.0,2266154017100,921607000.0,17845576944,,,,,,,47284054000,,,344776063100,,,,,,,,,3070080100,,,22353791725,,,71107284599.9628,24071203600,,,,109575845990000,,320315615760,,1334001031271600,,,,,,,,,223259740590,,,,,792200000000,,,,,,,,315124499647.783,5684200.0,,,,,,26818130000.0,,,2338744467675.59,,191584523410,,,,,,,,,,24425535278.0,,,20963598960,,,,,8402249807.1,,,,,,,273698154428.348,2598649920.7,19850000000,267984232540,,407089300.0,,,,,597696794280,,,,,,50820183438,,1123569126.78795,818074775010,6170300000,,,1324247340.4,,8481501184.0,,,,,,,175546222100,2072832800,,,,,309893878200.0,137456440270.0,101951837900,,,,,,2122079101.0,,,,,,41957963780,,,,,,,,,,,,374722000000.0,1291451000.0,
1965,,,,,,,14415300107,,,,30342000000,,,,,72674129630,67316246428.0,74094987680.4545,,,,,,,,1675414687.7,13932517125.0,,,,,,62410650700,,,2262169863375.95,,,383686083980,217629663700.0,250261823320,9289447856700,,,305683521570.0,,,,,,,,,,53593970379.0,2087099867200,888024000.0,17084139958,,,,,,,44226578200,,,357713313100,,,,,,,,,2341433600,,,18183084300,,,62418651245.9441,20676349600,,,,110758319150000,,254541237910,,1185890950095880,,,,,,,,,185332435130,,,,,554400000000,,,,,,,,334915718979.558,7880300.0,,,,,,26876812500.0,,,2264785281176.36,,174754654050,,,,,,,,,,22893434473.0,,,19731384287,,,,,8531808504.0,,,,,,,247213653520.368,2368577665.7,18962000000,252581261400,,371201800.0,,,,,649181844900,,,,,,50934305001,,947759697.412454,734859520670,5242500000,,,1333622442.5,,8913498112.0,,,,,,,167345857600,1719000500,,,,,295035375300.0,115146966660.0,83513478200,,,,,,1874040544.3,,,,,,47323335473,,,,,,,,,,,,369659000000.0,1511615500.0,
1964,,,,,,,13233726777,,,,30422000000,,,,,49102571768,,78150920193.349,,,,,,,,1613362291.8,13446188880.0,,,,,,59721008800,,,2281437956291.54,,,369799666320,249404067900.0,248565129820,8729830806200,,,299102153950.0,,,,,,,,,,65442976831.0,2087099867200,817521727.03,17074501516,,,,,,,39913461500,,,329972285000,,,,,,,,,2015721500,,,16079941492,,,56382204266.6186,15131008000,,,,107407978530000,,295511469530,,1018921922704060,,,,,,,,,199473968000,,,,,406000000000,,,,,,,,315845191776.444,7363600.0,,,,,,29278388000.0,,,2033689909978.78,,115145715730,,,,,,,,,,21568739783.0,,,18220326231,,,,,7715025414.7,,,,,,,245848020276.116,2078071730.6,18428000000,222351306770,,341067400.0,,,,,489996802920,,,,,,47216206238,,1084719298.18024,706953480480,4748400000,,,,,8829203456.0,,,,,,,158470981300,1347544400,,,,,286546206400.0,105951262250.0,77005899900,,,,,,,,,,,,36969320005,,,,,,,,,,,,358675000000.0,1601194500.0,
1963,,,,,,,14415300107,,,,26115000000,,,,,32898807631,,75331555268.9031,,,,,,,,1512673498.6,15552253524.0,,,,,,52580420300,,,2088680719313.46,,,345994097510,209437318900.0,226508155570,8249464402900,,,333374275760.0,,,,,,,,,,64409988427.0,2025714492000,788036980.15,14785371338,,,,,,,36859008900,,,265729896100,,,,,,,,,2153649500,,,16724939804,,,50920529726.9597,13886641200,,,,95977404671000,,316095783960,,906374425821562,,,,,,,,,179504255650,,,,,314800000000,,,,,,,,315695689138.35,6459300.0,,,,,,25812626500.0,,,1876539231880.42,,107714422990,,,,,,,,,,9340793155.6,,,18876268783,,,,,6498300260.8,,,,,,,252210340611.262,2072770495.7,17239000000,209771066030,,321890900.0,,,,,435702956330,,,,,,26689593996,,1236744210.05358,644164827280,5786200000,,,,,9340704768.0,,,,,,,141492402800,1283827600,,,,,261074349100.0,70277417152.0,62363848900,,,,,,,,,,,,35597998289,,,,,,,,,,,,341806000000.0,1361747600.0,
1962,,,,,,,14415300107,,,,26710000000,,,,,29952560507,,71860266829.1091,,,,,,,,1271488714.8,12150202459.0,,,,,,48324272400,,,1984131551700.25,,,391322305060,245023142900.0,190029314430,8453555608200,,,258528722720.0,,,,,,,,,,73281550825.0,1227705837100,858212853.71,12019138239,,,,,,,34006103900,,,211707871500,,,,,,,,,1864205300,,,12194955904,,,47509037402.6265,13374619600,,,,102086849320000,,291590307390,,822923588815327,,,,,,,,,174442292930,,,,,274700000000,,,,,,,,326933718293.694,5555000.0,,,,,,25275772600.0,,,2038305998678.73,,104867480470,,,,,,,,,,4959112032.4,,,17832603906,,,,,5166315530.4,,,,,,,181490004979.495,1864963385.4,17555000000,176142401870,,299701000.0,,,,,445454518670,,,,,,46256715282,,1043631367.96176,817414952880,5075600000,,,,,7319704064.0,,,,,,,131866534600,904237500,,,,,282299977000.0,98816564163.0,59109395700,,,,,,,,,,,,34105886721,,,,,,,,,,,,317591000000.0,1279002900.0,
